year,month,day,date,aam,dt,phase,amp
2005,5,12,2005-5-12,0.58,0.46,5.5,0.7
2005,5,13,2005-5-13,0.54,-0.39,7.5,0.7
2005,5,14,2005-5-14,0.52,-0.02,6.5,0.5
2005,5,15,2005-5-15,0.51,-0.32,7.5,0.6
2005,5,16,2005-5-16,0.43,-0.84,7.5,0.9
2005,5,17,2005-5-17,0.29,-1.5,0.5,1.5
2005,5,18,2005-5-18,0.05,-1.77,0.5,1.8
2005,5,19,2005-5-19,-0.14,-1.4,0.5,1.4
2005,5,20,2005-5-20,-0.3,-0.88,0.5,0.9
2005,5,21,2005-5-21,-0.38,-0.69,1.5,0.8
2005,5,22,2005-5-22,-0.49,-0.61,1.5,0.8
2005,5,23,2005-5-23,-0.58,-1.83,0.5,1.9
2005,5,24,2005-5-24,-0.95,-2.8,0.5,3
2005,5,25,2005-5-25,-1.22,-1.53,1.5,2
2005,5,26,2005-5-26,-1.36,-1,1.5,1.7
2005,5,27,2005-5-27,-1.49,-0.81,1.5,1.7
2005,5,28,2005-5-28,-1.56,-0.37,2.5,1.6
2005,5,29,2005-5-29,-1.57,0.71,3.5,1.7
2005,5,30,2005-5-30,-1.39,1.49,3.5,2
2005,5,31,2005-5-31,-1.22,1.15,3.5,1.7
2005,6,1,2005-6-1,-1.1,0.67,3.5,1.3
2005,6,2,2005-6-2,-1.05,0.24,2.5,1.1
2005,6,3,2005-6-3,-1.03,0.02,2.5,1
2005,6,4,2005-6-4,-1.02,0.37,2.5,1.1
2005,6,5,2005-6-5,-0.92,1.03,3.5,1.4
2005,6,6,2005-6-6,-0.79,0.87,3.5,1.2
2005,6,7,2005-6-7,-0.72,-0.04,2.5,0.7
2005,6,8,2005-6-8,-0.77,-0.18,2.5,0.8
2005,6,9,2005-6-9,-0.74,0.71,3.5,1
2005,6,10,2005-6-10,-0.6,1.2,3.5,1.3
2005,6,11,2005-6-11,-0.48,0.27,3.5,0.5
2005,6,12,2005-6-12,-0.55,-1.18,1.5,1.3
2005,6,13,2005-6-13,-0.72,-0.91,1.5,1.2
2005,6,14,2005-6-14,-0.74,0.67,3.5,1
2005,6,15,2005-6-15,-0.57,1.47,4.5,1.6
2005,6,16,2005-6-16,-0.39,1.61,4.5,1.7
2005,6,17,2005-6-17,-0.18,1.14,4.5,1.2
2005,6,18,2005-6-18,-0.12,-0.21,1.5,0.2
2005,6,19,2005-6-19,-0.23,-1.41,0.5,1.4
2005,6,20,2005-6-20,-0.46,-1.73,0.5,1.8
2005,6,21,2005-6-21,-0.65,-1.3,1.5,1.5
2005,6,22,2005-6-22,-0.79,-0.91,1.5,1.2
2005,6,23,2005-6-23,-0.87,0,2.5,0.9
2005,6,24,2005-6-24,-0.82,0.04,2.5,0.8
2005,6,25,2005-6-25,-0.9,-1.09,1.5,1.4
2005,6,26,2005-6-26,-1.07,-1.28,1.5,1.7
2005,6,27,2005-6-27,-1.21,-0.96,1.5,1.5
2005,6,28,2005-6-28,-1.32,-0.9,1.5,1.6
2005,6,29,2005-6-29,-1.46,-1.27,1.5,1.9
2005,6,30,2005-6-30,-1.65,-1.68,1.5,2.4
2005,7,1,2005-7-1,-1.88,-1.89,1.5,2.7
2005,7,2,2005-7-2,-2.12,-1.7,1.5,2.7
2005,7,3,2005-7-3,-2.29,-0.89,2.5,2.5
2005,7,4,2005-7-4,-2.34,0.03,2.5,2.3
2005,7,5,2005-7-5,-2.28,1.3,3.5,2.6
2005,7,6,2005-7-6,-2.03,2.2,3.5,3
2005,7,7,2005-7-7,-1.77,1.5,3.5,2.3
2005,7,8,2005-7-8,-1.66,0.15,2.5,1.7
2005,7,9,2005-7-9,-1.69,0,2.5,1.7
2005,7,10,2005-7-10,-1.64,0.31,2.5,1.7
2005,7,11,2005-7-11,-1.61,0.83,3.5,1.8
2005,7,12,2005-7-12,-1.45,0.94,3.5,1.7
2005,7,13,2005-7-13,-1.41,-0.38,2.5,1.5
2005,7,14,2005-7-14,-1.52,-0.91,1.5,1.8
2005,7,15,2005-7-15,-1.62,-0.55,2.5,1.7
2005,7,16,2005-7-16,-1.69,-1.29,1.5,2.1
2005,7,17,2005-7-17,-1.92,-1.26,1.5,2.3
2005,7,18,2005-7-18,-1.95,0.93,3.5,2.2
2005,7,19,2005-7-19,-1.73,1.66,3.5,2.4
2005,7,20,2005-7-20,-1.59,0.2,2.5,1.6
2005,7,21,2005-7-21,-1.64,-0.14,2.5,1.6
2005,7,22,2005-7-22,-1.56,1.84,3.5,2.4
2005,7,23,2005-7-23,-1.2,2.66,3.5,2.9
2005,7,24,2005-7-24,-0.92,1.97,3.5,2.2
2005,7,25,2005-7-25,-0.7,1.31,3.5,1.5
2005,7,26,2005-7-26,-0.58,0.91,3.5,1.1
2005,7,27,2005-7-27,-0.46,0.64,3.5,0.8
2005,7,28,2005-7-28,-0.4,0.77,3.5,0.9
2005,7,29,2005-7-29,-0.27,0.68,4.5,0.7
2005,7,30,2005-7-30,-0.24,0.12,3.5,0.3
2005,7,31,2005-7-31,-0.22,0.37,3.5,0.4
2005,8,1,2005-8-1,-0.17,-0.1,1.5,0.2
2005,8,2,2005-8-2,-0.26,-1.22,0.5,1.3
2005,8,3,2005-8-3,-0.44,-1.09,0.5,1.2
2005,8,4,2005-8-4,-0.49,0.36,3.5,0.6
2005,8,5,2005-8-5,-0.36,1.24,4.5,1.3
2005,8,6,2005-8-6,-0.2,1.35,4.5,1.4
2005,8,7,2005-8-7,-0.03,1.23,4.5,1.2
2005,8,8,2005-8-8,0.09,0.51,4.5,0.5
2005,8,9,2005-8-9,0.11,0.14,5.5,0.2
2005,8,10,2005-8-10,0.14,0.01,6.5,0.1
2005,8,11,2005-8-11,0.1,-0.72,0.5,0.7
2005,8,12,2005-8-12,-0.03,-0.76,0.5,0.8
2005,8,13,2005-8-13,-0.1,-0.91,0.5,0.9
2005,8,14,2005-8-14,-0.26,-1.14,0.5,1.2
2005,8,15,2005-8-15,-0.37,-0.56,1.5,0.7
2005,8,16,2005-8-16,-0.44,-1.08,0.5,1.2
2005,8,17,2005-8-17,-0.64,-1.31,1.5,1.5
2005,8,18,2005-8-18,-0.75,-0.87,1.5,1.1
2005,8,19,2005-8-19,-0.87,-0.75,1.5,1.1
2005,8,20,2005-8-20,-0.92,0.22,2.5,0.9
2005,8,21,2005-8-21,-0.84,0.35,3.5,0.9
2005,8,22,2005-8-22,-0.89,-1.12,1.5,1.4
2005,8,23,2005-8-23,-1.12,-2.29,1.5,2.5
2005,8,24,2005-8-24,-1.41,-1.47,1.5,2
2005,8,25,2005-8-25,-1.49,-0.41,2.5,1.5
2005,8,26,2005-8-26,-1.57,-1.12,1.5,1.9
2005,8,27,2005-8-27,-1.78,-2.09,1.5,2.7
2005,8,28,2005-8-28,-2.05,-1.21,1.5,2.4
2005,8,29,2005-8-29,-2.1,-0.64,2.5,2.2
2005,8,30,2005-8-30,-2.25,-1.4,1.5,2.7
2005,8,31,2005-8-31,-2.41,-0.55,2.5,2.5
2005,9,1,2005-9-1,-2.35,1.69,3.5,2.9
2005,9,2,2005-9-2,-2,3.19,3.5,3.8
2005,9,3,2005-9-3,-1.62,1.86,3.5,2.5
2005,9,4,2005-9-4,-1.53,0.48,2.5,1.6
2005,9,5,2005-9-5,-1.45,0.7,3.5,1.6
2005,9,6,2005-9-6,-1.32,1.69,3.5,2.1
2005,9,7,2005-9-7,-1.03,1.95,3.5,2.2
2005,9,8,2005-9-8,-0.86,1.22,3.5,1.5
2005,9,9,2005-9-9,-0.74,0.19,2.5,0.8
2005,9,10,2005-9-10,-0.81,-0.84,1.5,1.2
2005,9,11,2005-9-11,-0.91,-0.7,1.5,1.2
2005,9,12,2005-9-12,-0.96,0.08,2.5,1
2005,9,13,2005-9-13,-0.89,1.01,3.5,1.3
2005,9,14,2005-9-14,-0.76,0.09,2.5,0.8
2005,9,15,2005-9-15,-0.85,-0.45,1.5,1
2005,9,16,2005-9-16,-0.82,0.73,3.5,1.1
2005,9,17,2005-9-17,-0.68,1.32,3.5,1.5
2005,9,18,2005-9-18,-0.52,0.94,3.5,1.1
2005,9,19,2005-9-19,-0.46,-0.13,2.5,0.5
2005,9,20,2005-9-20,-0.52,-0.12,2.5,0.5
2005,9,21,2005-9-21,-0.49,-0.12,2.5,0.5
2005,9,22,2005-9-22,-0.58,-1,1.5,1.2
2005,9,23,2005-9-23,-0.74,-1.65,1.5,1.8
2005,9,24,2005-9-24,-0.98,-1.72,1.5,2
2005,9,25,2005-9-25,-1.16,-0.99,1.5,1.5
2005,9,26,2005-9-26,-1.24,-0.57,1.5,1.4
2005,9,27,2005-9-27,-1.33,-0.87,1.5,1.6
2005,9,28,2005-9-28,-1.47,-1.15,1.5,1.9
2005,9,29,2005-9-29,-1.61,-1.07,1.5,1.9
2005,9,30,2005-9-30,-1.71,0.08,2.5,1.7
2005,10,1,2005-10-1,-1.61,0.73,3.5,1.8
2005,10,2,2005-10-2,-1.58,-0.25,2.5,1.6
2005,10,3,2005-10-3,-1.68,-1.45,1.5,2.2
2005,10,4,2005-10-4,-1.93,-2.13,1.5,2.9
2005,10,5,2005-10-5,-2.15,-0.38,2.5,2.2
2005,10,6,2005-10-6,-2.01,1.79,3.5,2.7
2005,10,7,2005-10-7,-1.77,1.53,3.5,2.3
2005,10,8,2005-10-8,-1.64,0.8,3.5,1.8
2005,10,9,2005-10-9,-1.55,0.49,2.5,1.6
2005,10,10,2005-10-10,-1.51,0.27,2.5,1.5
2005,10,11,2005-10-11,-1.49,-0.14,2.5,1.5
2005,10,12,2005-10-12,-1.54,-0.57,2.5,1.6
2005,10,13,2005-10-13,-1.61,-0.37,2.5,1.7
2005,10,14,2005-10-14,-1.63,0.18,2.5,1.6
2005,10,15,2005-10-15,-1.59,0.03,2.5,1.6
2005,10,16,2005-10-16,-1.64,-0.76,1.5,1.8
2005,10,17,2005-10-17,-1.72,0.39,2.5,1.8
2005,10,18,2005-10-18,-1.51,2.36,3.5,2.8
2005,10,19,2005-10-19,-1.19,1.93,3.5,2.3
2005,10,20,2005-10-20,-1.05,0.4,2.5,1.1
2005,10,21,2005-10-21,-1.04,0.39,2.5,1.1
2005,10,22,2005-10-22,-0.95,0.51,3.5,1.1
2005,10,23,2005-10-23,-0.93,0.1,2.5,0.9
2005,10,24,2005-10-24,-0.94,-0.74,1.5,1.2
2005,10,25,2005-10-25,-1.11,-1.5,1.5,1.9
2005,10,26,2005-10-26,-1.28,-1.05,1.5,1.7
2005,10,27,2005-10-27,-1.37,-0.35,2.5,1.4
2005,10,28,2005-10-28,-1.37,0.4,2.5,1.4
2005,10,29,2005-10-29,-1.27,1.03,3.5,1.6
2005,10,30,2005-10-30,-1.14,0.72,3.5,1.3
2005,10,31,2005-10-31,-1.11,-0.38,2.5,1.2
2005,11,1,2005-11-1,-1.2,-0.09,2.5,1.2
2005,11,2,2005-11-2,-1.15,-0.14,2.5,1.2
2005,11,3,2005-11-3,-1.26,-1.22,1.5,1.8
2005,11,4,2005-11-4,-1.42,-1.04,1.5,1.8
2005,11,5,2005-11-5,-1.5,0.03,2.5,1.5
2005,11,6,2005-11-6,-1.42,0.71,3.5,1.6
2005,11,7,2005-11-7,-1.33,1.06,3.5,1.7
2005,11,8,2005-11-8,-1.16,1.19,3.5,1.7
2005,11,9,2005-11-9,-1.03,1.16,3.5,1.5
2005,11,10,2005-11-10,-0.86,1.21,3.5,1.5
2005,11,11,2005-11-11,-0.74,0.41,3.5,0.8
2005,11,12,2005-11-12,-0.75,-0.12,2.5,0.8
2005,11,13,2005-11-13,-0.74,0.52,3.5,0.9
2005,11,14,2005-11-14,-0.62,0.89,3.5,1.1
2005,11,15,2005-11-15,-0.53,0.7,3.5,0.9
2005,11,16,2005-11-16,-0.45,0.13,2.5,0.5
2005,11,17,2005-11-17,-0.48,-0.22,1.5,0.5
2005,11,18,2005-11-18,-0.47,0.59,3.5,0.8
2005,11,19,2005-11-19,-0.34,1.16,4.5,1.2
2005,11,20,2005-11-20,-0.19,1.34,4.5,1.4
2005,11,21,2005-11-21,-0.02,0.94,4.5,0.9
2005,11,22,2005-11-22,0.02,-0.59,0.5,0.6
2005,11,23,2005-11-23,-0.14,-1.35,0.5,1.4
2005,11,24,2005-11-24,-0.28,-0.73,0.5,0.8
2005,11,25,2005-11-25,-0.34,-0.57,1.5,0.7
2005,11,26,2005-11-26,-0.46,-1.33,0.5,1.4
2005,11,27,2005-11-27,-0.66,-1.29,1.5,1.4
2005,11,28,2005-11-28,-0.77,-0.48,1.5,0.9
2005,11,29,2005-11-29,-0.81,-0.72,1.5,1.1
2005,11,30,2005-11-30,-0.94,-0.65,1.5,1.1
2005,12,1,2005-12-1,-0.93,0.96,3.5,1.3
2005,12,2,2005-12-2,-0.74,1.16,3.5,1.4
2005,12,3,2005-12-3,-0.69,-0.04,2.5,0.7
2005,12,4,2005-12-4,-0.73,-0.64,1.5,1
2005,12,5,2005-12-5,-0.85,-1.4,1.5,1.6
2005,12,6,2005-12-6,-1.08,-1.8,1.5,2.1
2005,12,7,2005-12-7,-1.3,-1.66,1.5,2.1
2005,12,8,2005-12-8,-1.52,-2.11,1.5,2.6
2005,12,9,2005-12-9,-1.8,-1.37,1.5,2.3
2005,12,10,2005-12-10,-1.82,0.83,3.5,2
2005,12,11,2005-12-11,-1.61,2.3,3.5,2.8
2005,12,12,2005-12-12,-1.29,2.22,3.5,2.6
2005,12,13,2005-12-13,-1.08,1.01,3.5,1.5
2005,12,14,2005-12-14,-1,0.89,3.5,1.3
2005,12,15,2005-12-15,-0.83,1.22,3.5,1.5
2005,12,16,2005-12-16,-0.69,1.14,3.5,1.3
2005,12,17,2005-12-17,-0.54,1,3.5,1.1
2005,12,18,2005-12-18,-0.45,0.58,3.5,0.7
2005,12,19,2005-12-19,-0.39,0.06,2.5,0.4
2005,12,20,2005-12-20,-0.39,0.75,3.5,0.8
2005,12,21,2005-12-21,-0.21,1.29,4.5,1.3
2005,12,22,2005-12-22,-0.13,-0.38,0.5,0.4
2005,12,23,2005-12-23,-0.31,-2.17,0.5,2.2
2005,12,24,2005-12-24,-0.61,-1.65,0.5,1.8
2005,12,25,2005-12-25,-0.71,-0.47,1.5,0.8
2005,12,26,2005-12-26,-0.78,-0.9,1.5,1.2
2005,12,27,2005-12-27,-0.95,-1.47,1.5,1.8
2005,12,28,2005-12-28,-1.13,-0.97,1.5,1.5
2005,12,29,2005-12-29,-1.19,-0.4,2.5,1.3
2005,12,30,2005-12-30,-1.25,-0.34,2.5,1.3
2005,12,31,2005-12-31,-1.28,-0.28,2.5,1.3
2006,1,1,2006-1-1,-1.33,-0.33,2.5,1.4
2006,1,2,2006-1-2,-1.39,-0.96,1.5,1.7
2006,1,3,2006-1-3,-1.57,-1.53,1.5,2.2
2006,1,4,2006-1-4,-1.73,-0.83,1.5,1.9
2006,1,5,2006-1-5,-1.77,0.28,2.5,1.8
2006,1,6,2006-1-6,-1.7,0.26,2.5,1.7
2006,1,7,2006-1-7,-1.73,-0.54,2.5,1.8
2006,1,8,2006-1-8,-1.82,-0.63,2.5,1.9
2006,1,9,2006-1-9,-1.88,-0.4,2.5,1.9
2006,1,10,2006-1-10,-1.92,-0.19,2.5,1.9
2006,1,11,2006-1-11,-1.93,-0.13,2.5,1.9
2006,1,12,2006-1-12,-1.93,0.42,2.5,2
2006,1,13,2006-1-13,-1.79,2.22,3.5,2.8
2006,1,14,2006-1-14,-1.45,1.31,3.5,2
2006,1,15,2006-1-15,-1.51,-1.28,1.5,2
2006,1,16,2006-1-16,-1.69,-0.9,1.5,1.9
2006,1,17,2006-1-17,-1.69,0.64,2.5,1.8
2006,1,18,2006-1-18,-1.57,0.76,3.5,1.7
2006,1,19,2006-1-19,-1.52,0.05,2.5,1.5
2006,1,20,2006-1-20,-1.5,1.12,3.5,1.9
2006,1,21,2006-1-21,-1.25,1.74,3.5,2.1
2006,1,22,2006-1-22,-1.1,0.81,3.5,1.4
2006,1,23,2006-1-23,-1,1.17,3.5,1.5
2006,1,24,2006-1-24,-0.75,3.05,4.5,3.1
2006,1,25,2006-1-25,-0.23,4.69,4.5,4.7
2006,1,26,2006-1-26,0.35,3.15,4.5,3.2
2006,1,27,2006-1-27,0.55,0.83,5.5,1
2006,1,28,2006-1-28,0.6,-0.53,7.5,0.8
2006,1,29,2006-1-29,0.46,-0.65,7.5,0.8
2006,1,30,2006-1-30,0.47,0.24,5.5,0.5
2006,1,31,2006-1-31,0.49,-0.27,7.5,0.6
2006,2,1,2006-2-1,0.41,-0.27,7.5,0.5
2006,2,2,2006-2-2,0.45,0.68,5.5,0.8
2006,2,3,2006-2-3,0.57,0.99,5.5,1.1
2006,2,4,2006-2-4,0.65,-0.02,6.5,0.7
2006,2,5,2006-2-5,0.53,-1.91,0.5,2
2006,2,6,2006-2-6,0.23,-1.78,0.5,1.8
2006,2,7,2006-2-7,0.14,0.06,6.5,0.1
2006,2,8,2006-2-8,0.21,0.79,4.5,0.8
2006,2,9,2006-2-9,0.3,0.47,5.5,0.6
2006,2,10,2006-2-10,0.34,0.61,5.5,0.7
2006,2,11,2006-2-11,0.45,0.57,5.5,0.7
2006,2,12,2006-2-12,0.44,-0.82,7.5,0.9
2006,2,13,2006-2-13,0.25,-2.02,0.5,2
2006,2,14,2006-2-14,-0.01,-1.33,0.5,1.3
2006,2,15,2006-2-15,-0.09,-0.6,0.5,0.6
2006,2,16,2006-2-16,-0.17,-0.13,1.5,0.2
2006,2,17,2006-2-17,-0.11,1.01,4.5,1
2006,2,18,2006-2-18,0.03,0.43,4.5,0.4
2006,2,19,2006-2-19,-0.01,-0.52,0.5,0.5
2006,2,20,2006-2-20,-0.06,-0.25,0.5,0.3
2006,2,21,2006-2-21,-0.04,0.93,4.5,0.9
2006,2,22,2006-2-22,0.16,1.34,4.5,1.3
2006,2,23,2006-2-23,0.28,0.87,4.5,0.9
2006,2,24,2006-2-24,0.41,1.27,4.5,1.3
2006,2,25,2006-2-25,0.6,1.51,4.5,1.6
2006,2,26,2006-2-26,0.77,1.11,5.5,1.4
2006,2,27,2006-2-27,0.87,0.48,5.5,1
2006,2,28,2006-2-28,0.91,0.21,6.5,0.9
2006,3,1,2006-3-1,0.92,-0.3,6.5,1
2006,3,2,2006-3-2,0.82,-1.35,7.5,1.6
2006,3,3,2006-3-3,0.61,-1.19,7.5,1.3
2006,3,4,2006-3-4,0.51,-1.19,7.5,1.3
2006,3,5,2006-3-5,0.29,-1.74,0.5,1.8
2006,3,6,2006-3-6,0.08,-1.58,0.5,1.6
2006,3,7,2006-3-7,-0.14,-2.28,0.5,2.3
2006,3,8,2006-3-8,-0.51,-3.22,0.5,3.3
2006,3,9,2006-3-9,-0.92,-2.55,0.5,2.7
2006,3,10,2006-3-10,-1.16,-1.57,1.5,1.9
2006,3,11,2006-3-11,-1.35,-1.36,1.5,1.9
2006,3,12,2006-3-12,-1.5,-0.83,1.5,1.7
2006,3,13,2006-3-13,-1.56,-0.2,2.5,1.6
2006,3,14,2006-3-14,-1.56,0.33,2.5,1.6
2006,3,15,2006-3-15,-1.49,0.28,2.5,1.5
2006,3,16,2006-3-16,-1.48,0.16,2.5,1.5
2006,3,17,2006-3-17,-1.42,1.15,3.5,1.8
2006,3,18,2006-3-18,-1.21,1.51,3.5,1.9
2006,3,19,2006-3-19,-1.07,0.51,3.5,1.2
2006,3,20,2006-3-20,-1.04,0.68,3.5,1.2
2006,3,21,2006-3-21,-0.87,1.69,3.5,1.9
2006,3,22,2006-3-22,-0.64,1.78,4.5,1.9
2006,3,23,2006-3-23,-0.42,1.44,4.5,1.5
2006,3,24,2006-3-24,-0.26,1.23,4.5,1.3
2006,3,25,2006-3-25,-0.11,1.13,4.5,1.1
2006,3,26,2006-3-26,-0.01,-0.2,0.5,0.2
2006,3,27,2006-3-27,-0.12,-0.35,0.5,0.4
2006,3,28,2006-3-28,-0.07,0.35,4.5,0.4
2006,3,29,2006-3-29,-0.08,-0.71,0.5,0.7
2006,3,30,2006-3-30,-0.24,-1.2,0.5,1.2
2006,3,31,2006-3-31,-0.36,-0.77,1.5,0.8
2006,4,1,2006-4-1,-0.43,-0.3,1.5,0.5
2006,4,2,2006-4-2,-0.44,0.21,3.5,0.5
2006,4,3,2006-4-3,-0.38,0.76,3.5,0.8
2006,4,4,2006-4-4,-0.27,0.61,3.5,0.7
2006,4,5,2006-4-5,-0.25,-0.23,1.5,0.3
2006,4,6,2006-4-6,-0.32,-1.04,0.5,1.1
2006,4,7,2006-4-7,-0.48,-0.94,1.5,1.1
2006,4,8,2006-4-8,-0.54,-0.12,2.5,0.6
2006,4,9,2006-4-9,-0.55,-0.37,1.5,0.7
2006,4,10,2006-4-10,-0.67,-1.64,0.5,1.8
2006,4,11,2006-4-11,-0.94,-1.83,1.5,2.1
2006,4,12,2006-4-12,-1.11,-1.08,1.5,1.5
2006,4,13,2006-4-13,-1.24,-1.45,1.5,1.9
2006,4,14,2006-4-14,-1.45,-0.94,1.5,1.7
2006,4,15,2006-4-15,-1.46,0.4,2.5,1.5
2006,4,16,2006-4-16,-1.39,0.6,3.5,1.5
2006,4,17,2006-4-17,-1.32,0.31,2.5,1.4
2006,4,18,2006-4-18,-1.29,0.47,2.5,1.4
2006,4,19,2006-4-19,-1.2,0.73,3.5,1.4
2006,4,20,2006-4-20,-1.13,0.19,2.5,1.1
2006,4,21,2006-4-21,-1.11,1.08,3.5,1.5
2006,4,22,2006-4-22,-0.85,1.97,3.5,2.1
2006,4,23,2006-4-23,-0.65,1.41,3.5,1.6
2006,4,24,2006-4-24,-0.49,0.75,3.5,0.9
2006,4,25,2006-4-25,-0.45,0.29,3.5,0.5
2006,4,26,2006-4-26,-0.39,0.84,3.5,0.9
2006,4,27,2006-4-27,-0.24,0.89,4.5,0.9
2006,4,28,2006-4-28,-0.17,0.54,4.5,0.6
2006,4,29,2006-4-29,-0.1,0.22,3.5,0.2
2006,4,30,2006-4-30,-0.11,0.05,3.5,0.1
2006,5,1,2006-5-1,-0.04,1.49,4.5,1.5
2006,5,2,2006-5-2,0.25,2,4.5,2
2006,5,3,2006-5-3,0.42,0.86,5.5,1
2006,5,4,2006-5-4,0.47,-0.08,6.5,0.5
2006,5,5,2006-5-5,0.41,-0.73,7.5,0.8
2006,5,6,2006-5-6,0.3,-1,0.5,1
2006,5,7,2006-5-7,0.16,-0.92,0.5,0.9
2006,5,8,2006-5-8,0.08,-0.21,0.5,0.2
2006,5,9,2006-5-9,0.11,0.44,4.5,0.5
2006,5,10,2006-5-10,0.19,1.04,4.5,1.1
2006,5,11,2006-5-11,0.37,1.61,4.5,1.7
2006,5,12,2006-5-12,0.59,1.57,4.5,1.7
2006,5,13,2006-5-13,0.76,0.88,5.5,1.2
2006,5,14,2006-5-14,0.82,0.39,5.5,0.9
2006,5,15,2006-5-15,0.87,0.38,5.5,1
2006,5,16,2006-5-16,0.89,-0.31,6.5,0.9
2006,5,17,2006-5-17,0.79,-1.07,7.5,1.3
2006,5,18,2006-5-18,0.62,-1.68,0.5,1.8
2006,5,19,2006-5-19,0.34,-2.69,0.5,2.7
2006,5,20,2006-5-20,-0.04,-2.97,0.5,3
2006,5,21,2006-5-21,-0.36,-1.4,0.5,1.4
2006,5,22,2006-5-22,-0.42,-0.39,1.5,0.6
2006,5,23,2006-5-23,-0.5,-0.75,1.5,0.9
2006,5,24,2006-5-24,-0.59,-0.33,1.5,0.7
2006,5,25,2006-5-25,-0.57,0.62,3.5,0.8
2006,5,26,2006-5-26,-0.47,0.43,3.5,0.6
2006,5,27,2006-5-27,-0.48,-0.14,2.5,0.5
2006,5,28,2006-5-28,-0.51,-0.94,1.5,1.1
2006,5,29,2006-5-29,-0.68,-0.68,1.5,1
2006,5,30,2006-5-30,-0.65,0.78,3.5,1
2006,5,31,2006-5-31,-0.54,0.33,3.5,0.6
2006,6,1,2006-6-1,-0.57,-0.09,2.5,0.6
2006,6,2,2006-6-2,-0.56,-0.41,1.5,0.7
2006,6,3,2006-6-3,-0.7,-1.67,1.5,1.8
2006,6,4,2006-6-4,-0.97,-2.3,1.5,2.5
2006,6,5,2006-6-5,-1.24,-1.26,1.5,1.8
2006,6,6,2006-6-6,-1.29,-0.2,2.5,1.3
2006,6,7,2006-6-7,-1.34,-0.86,1.5,1.6
2006,6,8,2006-6-8,-1.52,-1.75,1.5,2.3
2006,6,9,2006-6-9,-1.75,-1.24,1.5,2.1
2006,6,10,2006-6-10,-1.82,-0.06,2.5,1.8
2006,6,11,2006-6-11,-1.79,0.4,2.5,1.8
2006,6,12,2006-6-12,-1.72,0.8,3.5,1.9
2006,6,13,2006-6-13,-1.59,1.02,3.5,1.9
2006,6,14,2006-6-14,-1.49,0.21,2.5,1.5
2006,6,15,2006-6-15,-1.52,-0.17,2.5,1.5
2006,6,16,2006-6-16,-1.5,0.46,2.5,1.6
2006,6,17,2006-6-17,-1.42,0.45,2.5,1.5
2006,6,18,2006-6-18,-1.37,0.95,3.5,1.7
2006,6,19,2006-6-19,-1.17,1.77,3.5,2.1
2006,6,20,2006-6-20,-0.95,1.63,3.5,1.9
2006,6,21,2006-6-21,-0.74,1.7,3.5,1.9
2006,6,22,2006-6-22,-0.5,1.97,4.5,2
2006,6,23,2006-6-23,-0.26,1.51,4.5,1.5
2006,6,24,2006-6-24,-0.13,0.57,4.5,0.6
2006,6,25,2006-6-25,-0.07,1.02,4.5,1
2006,6,26,2006-6-26,0.16,2.31,4.5,2.3
2006,6,27,2006-6-27,0.47,1.78,4.5,1.8
2006,6,28,2006-6-28,0.59,0.34,5.5,0.7
2006,6,29,2006-6-29,0.61,0.42,5.5,0.7
2006,6,30,2006-6-30,0.74,1.75,5.5,1.9
2006,7,1,2006-7-1,1.01,1.59,5.5,1.9
2006,7,2,2006-7-2,1.12,0.5,5.5,1.2
2006,7,3,2006-7-3,1.18,0.68,5.5,1.4
2006,7,4,2006-7-4,1.32,1.92,5.5,2.3
2006,7,5,2006-7-5,1.61,1.36,5.5,2.1
2006,7,6,2006-7-6,1.61,-1,7.5,1.9
2006,7,7,2006-7-7,1.41,-1.72,7.5,2.2
2006,7,8,2006-7-8,1.22,-1.1,7.5,1.6
2006,7,9,2006-7-9,1.11,-0.96,7.5,1.5
2006,7,10,2006-7-10,0.94,-1.73,7.5,2
2006,7,11,2006-7-11,0.66,-2.48,0.5,2.6
2006,7,12,2006-7-12,0.34,-2.2,0.5,2.2
2006,7,13,2006-7-13,0.14,-0.84,0.5,0.9
2006,7,14,2006-7-14,0.14,1.19,4.5,1.2
2006,7,15,2006-7-15,0.39,1.54,4.5,1.6
2006,7,16,2006-7-16,0.49,0.37,5.5,0.6
2006,7,17,2006-7-17,0.52,0.49,5.5,0.7
2006,7,18,2006-7-18,0.64,1.44,5.5,1.6
2006,7,19,2006-7-19,0.87,1.84,5.5,2
2006,7,20,2006-7-20,1.05,0.23,6.5,1.1
2006,7,21,2006-7-21,0.93,-1.35,7.5,1.6
2006,7,22,2006-7-22,0.74,-1.64,7.5,1.8
2006,7,23,2006-7-23,0.52,-1.7,0.5,1.8
2006,7,24,2006-7-24,0.32,-1.42,0.5,1.5
2006,7,25,2006-7-25,0.16,-0.94,0.5,1
2006,7,26,2006-7-26,0.06,-1.07,0.5,1.1
2006,7,27,2006-7-27,-0.12,-1.31,0.5,1.3
2006,7,28,2006-7-28,-0.24,-0.37,1.5,0.4
2006,7,29,2006-7-29,-0.21,0.56,4.5,0.6
2006,7,30,2006-7-30,-0.12,0.61,4.5,0.6
2006,7,31,2006-7-31,-0.05,0.78,4.5,0.8
2006,8,1,2006-8-1,0.08,1.14,4.5,1.1
2006,8,2,2006-8-2,0.21,0.64,4.5,0.7
2006,8,3,2006-8-3,0.26,0.68,4.5,0.7
